# Constructed from biom file
#OTU ID	021715M_2	021715M_5	021715M_6	022214M_7	022214M_8	022214M_9	033114M_0	033114M_4	033114M_5	042014M_3	042014M_6	042014M_7	050213M_3	050213M_4	050213M_7	052014M_2	052014M_3	052014M_4	061914M_1	061914M_2	061914M_3	071513M_1	071513M_7	071513M_9	071514M_17	071514M_18	071514M_5	081714M_2	081714M_7	081714M_8	090413M_1	090413M_2	090413M_3	091714M_11	091714M_12	091714M_4	101914M_14	101914M_16	101914M_3	102313M_13	102313M_2	102313M_3	111914M_10	111914M_11	111914M_2	taxonomy
cebf77070fe950f91f608ed3b7c6e90d	0.184	0.184	0.184	0.184	0.1839	0.184	0.184	0.1839	0.184	0.184	0.184	0.184	0.1839	0.1839	0.184	0.184	0.184	0.184	0.184	0.1839	0.1838	0.1839	0.1839	0.1839	0.1837	0.184	1.4506	0.184	0.1839	0.1839	0.1839	0.1839	0.184	0.1839	0.184	0.184	0.1839	0.1839	0.184	0.1839	0.184	0.184	0.184	0.184	0.184	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Nostocales; f__Phormidiaceae; g__Tychonema CCAP 1459-11B
5ae6ea0518c9ed5a7ecb236f404b9b85	0.1874	0.1874	0.1874	0.1874	0.1873	0.1874	0.1874	0.1873	0.1874	0.1874	0.1874	0.1874	0.1873	0.1873	0.1874	0.1874	0.1874	0.1874	0.1874	0.1873	0.1872	0.1873	0.1873	0.1873	0.1871	0.1874	0.1873	0.1874	0.1873	0.1873	0.1873	0.1873	0.1874	0.1873	0.1874	0.1874	0.1873	0.1873	0.1874	0.1873	0.1874	0.6884	0.1874	0.1874	0.1874	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__uncultured bacterium
1ec40b442468686bef56f2da70df2ea6	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Acidobacteria; c__Subgroup 6; o__uncultured microorganism; f__uncultured microorganism; g__uncultured microorganism; s__uncultured microorganism
1daa7bb05911d4eda5fbcca8474c95f2	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter
995835c58fda6b4d5a1e7aada774eab7	0.1841	0.1841	0.1841	0.1841	0.184	0.1841	0.1841	0.184	0.184	0.1841	0.1841	0.1841	0.184	0.184	0.184	0.1841	0.1841	0.1841	0.1841	0.184	0.1839	0.184	0.184	0.184	0.1837	0.1841	0.184	1.4508	0.184	0.184	0.184	0.184	0.1841	0.184	1.0027	0.1841	0.184	0.184	0.1841	0.184	0.1841	0.1841	0.1841	0.1841	0.1841	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium
f2c4fd611cde256007e0b443549fde41	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	2.1096	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
28201cce56225cb5edbde029f13b0c29	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	2.1096	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Acidobacteria; c__Subgroup 6; s__NA
7a353019ed2737c2f8eeff0a4fc38e3b	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__Thermomicrobiaceae; g__Sphaerobacter
c78479cc8d5d287851bd0e7c05708320	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminiclostridium 1
1ed5614392e27ad2e4d01e06ba32ddc0	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
79392d939b1bf78c700ea62ae3308ee6	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus Udaeobacter
f3c11ab859186539f287bd77b0fc53c9	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
a41c173ccec0e691f93a7bb21c7d41cb	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__SRB2; g__uncultured bacterium; s__uncultured bacterium
26e8e28cd4282c38a454a6420b0eb56c	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Solibacterales; f__Solibacteraceae (Subgroup 3); g__Bryobacter
584ab9e573ff2e914a0269c9c5367694	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter
a70a55df3ad3deb426f02ddc08045657	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
56e7871d96c86336599c9866bcdb18a6	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
99900690bb2f0c8fa4733618dd5ac6b8	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27 clade
9a908254f993b6796378449053786751	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	2.1096	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
9418bec62b0f696c5a32c207f1c63ef7	0.1831	0.1831	0.1831	0.1831	0.183	0.1831	0.1831	0.183	0.183	0.1831	0.1831	0.1831	0.183	0.183	0.183	0.1831	0.1831	0.1831	0.1831	0.183	0.1829	0.183	0.183	0.183	0.1828	0.1831	0.183	0.1831	0.183	0.183	0.8447	0.183	0.1831	0.183	0.1831	0.1831	0.183	0.183	0.1831	0.183	1.5914	0.1831	0.1831	0.1831	0.1831	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Heliobacteriaceae; g__Hydrogenispora
3a387b5f4af6870538828ff608c011b3	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	2.1096	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Geodermatophilus; s__uncultured Blastococcus sp.
fdcae99407ea12b749e28faee7e91029	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	2.1098	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Planctomycetales; f__Rubinisphaeraceae; g__SH-PL14
2a33a105b05032e53fe10cade41d6d13	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12
c2505da63ed7068dc29391a659b1ddf7	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
c9e32951d4f20d28acc6a95fea3f2ee4	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas gimensis
1d701936ec8498e20158214cda04e7a3	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium
bad21b9e2fe9964571397ef5a05b5998	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas psychrophila
e26d145616fd483fb84b4213d7eff877	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales
ff825df6b0ead3ead02e2af417a94b23	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter
207ca17a3594ee26ed9393eb5e0ac1bc	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__uncultured
ae318838b3303d2af335678ff3d5c27b	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
5606a81db2e8d333a0fe0d5d293ed145	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria Incertae Sedis; f__Unknown Family; g__Acidibacter
b6ea800d5fa8c68faa883da9955d55b2	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	2.1096	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia
9cb0a0777b0c9ef7e3887e6a861902c3	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	2.1096	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Oligoflexales; f__Oligoflexaceae; g__Silvanigrella
a141cbf7e30d021745cf142c9c629a57	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	2.1096	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
05ee8649be8463876d8d2080e245daa2	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Nostocales; f__Chroococcidiopsaceae; g__uncultured; s__uncultured cyanobacterium
021da5ef939fbfccf0ce37c4a1e67b91	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter
a4518d7b49ab0cf5ed04deaadf9ead36	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea
9d3ac55f90657a59060f1e5defa69230	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	2.1098	0.1743	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured
df0b44eab67b6577de4392977d691290	0.1743	0.1743	0.1743	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1743	0.1743	0.1742	0.1742	0.1742	0.1743	0.1743	0.1743	0.1743	0.1742	0.1741	0.1742	0.1742	0.1742	0.174	0.1743	0.1742	0.1743	0.1742	0.1742	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1742	0.1742	0.1743	0.1742	0.1743	0.1743	0.1743	0.1743	0.1743	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Hydrogenophilaceae; g__uncultured; s__uncultured bacterium
d2d7ada7beeb9d73355b6b9f952839e1	0.1742	0.1742	0.1742	0.1742	0.1741	0.1742	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1741	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	0.1741	0.174	0.1741	0.1741	0.1741	0.1739	0.1742	0.1741	0.1742	0.1741	0.1741	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
6b9fa47814817530e5f77b9d69068b64	0.1742	0.1742	0.1742	0.1742	0.1741	0.1742	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1741	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	0.1741	0.174	0.1741	0.1741	0.1741	0.1739	0.1742	0.1741	0.1742	0.1741	0.1741	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Hydrogenophilaceae; g__uncultured
34501581abad440de2dc179c3b0962c1	0.1742	0.1742	0.1742	0.1742	0.1741	0.1742	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1741	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	0.1741	0.174	0.1741	0.1741	0.1741	0.1739	0.1742	0.1741	0.1742	0.1741	0.1741	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__uncultured; s__low G+C Gram-positive bacterium IRB 1
0b84b777d87bca6d2ce752377518d767	0.1742	0.1742	0.1742	0.1742	0.1741	0.1742	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1741	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	0.1741	0.174	0.1741	0.1741	0.1741	0.1739	0.1742	0.1741	0.1742	0.1741	0.1741	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1741	0.1741	0.1742	0.1741	0.1742	0.1742	0.1742	0.1742	0.1742	k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Gemmata
