#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Armatimonadetes	k__Bacteria;p__BRC1	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Calditrichaeota	k__Bacteria;p__Chlamydiae	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Dependentiae	k__Bacteria;p__Elusimicrobia	k__Bacteria;p__Entotheonellaeota	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__FBP	k__Bacteria;p__Fibrobacteres	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Gemmatimonadetes	k__Bacteria;p__Halanaerobiaeota	k__Bacteria;p__Hydrogenedentes	k__Bacteria;p__Kiritimatiellaeota	k__Bacteria;p__Latescibacteria	k__Bacteria;p__Nitrospirae	k__Bacteria;p__Omnitrophicaeota	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Planctomycetes	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Rokubacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Synergistetes	k__Bacteria;p__Tenericutes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Unassigned;f__NA
061914M_3	BBB	BBB	9	061914M.3	413	60	13	13_	13_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	6/19/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	June	2	second	2	3	Medium	5/16/2016	5/12/2016	May	na	0	0.125	FALSE	061914M3.fastq	061914M	5.6525	21.844	14.5	0.09675	0.0485	0.0715	0.2125	0.736833333	1.61625	0.4095	0.975166667	0.00675	2148.125	21.844	21.844	69.19797069	72.88726043	59.08782413	7.547171946	29.98871111	0.059230769	10.01	0	122	91.9	25.3	36.8	50	693	697	4	49.85982925	4.886630922	0.669895131	157	61560	36082	0.586127355	63.99337109	6.875115068	0.904630778	194	51715	0.840074724	0.211	0.0	0.0017381416504223522	0.09424951267056528	0.0	0.0009746588693957114	0.03295971410006498	0.0	0.0	0.004759584145549058	0.006237816764132553	0.0	0.0	0.0	0.0	0.0	0.00029239766081871346	0.0	0.07236842105263154	0.0010721247563352826	0.001299545159194282	0.0	0.0	0.0	0.0	0.0	0.0	0.0024366471734892786	0.0023229369720597793	0.7764782326185831	0.0	0.0	0.0	0.0	0.0014782326185834957	0.001332033788174139	0.0
050213M_3	BBB	BBB	1	050213M.3	0	0	0	0_	0_mitigated	1	mitigated	mitigated_start	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Low	5/23/2016	5/12/2016	May	na	0	0.057	FALSE	050213M3.fastq	050213M	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1117	11	29.60701853	3.773208195	0.590272345	84	48891	39762	0.813278518	39.40652532	5.798168554	0.876556749	98	46520	0.951504367	0.091666667	0.0	0.0007158781779877687	0.011719948456771186	0.0	0.0	0.005154322881511935	0.0	0.0	0.0003886195823362173	0.003783927512221063	0.0004295269067926612	0.0	0.0	0.0	0.0013294880448344276	0.0	0.0	0.21496799001861278	0.0006954245157595468	0.0	0.0003681659201079953	0.0	0.0	0.0	0.0	0.0	0.0007772391646724346	0.0	0.7497698962999328	0.0	0.0	0.0	0.0	0.009776850545090098	0.00012272197336933178	0.0
050213M_4	BBB	BBB	1	050213M.4	0	0	0	0_	0_mitigated	1	mitigated	mitigated_start	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Medium	5/23/2016	5/12/2016	May	na	0	0.156	FALSE	050213M4.fastq	050213M	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1117	11	32.32204227	3.799732268	0.579705662	94	54982	44754	0.813975483	45.6788663	6.446818239	0.952518124	109	51642	0.939252846	0.091666667	0.0	0.0008002619038958205	0.021334254847040858	0.0	0.0	0.004728820341202576	0.0	0.0	0.0007638863628096468	0.006638536248226692	0.0	0.0	0.0	0.0	0.0013095194791022517	0.0	0.0	0.16838237968789785	0.0010367029209559491	9.093885271543414e-05	0.0	0.0	0.00034556764031864974	0.0	0.0	0.0	0.0	0.0	0.7858753773962385	0.0	0.0	0.0	0.0	0.008038994580044378	0.0	0.0006547597395511258
050213M_7	BBB	BBB	1	050213M.7	0	0	0	0_	0_mitigated	1	mitigated	mitigated_start	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Low	8/24/2016	5/12/2016	August	high	2	0.062	FALSE	050213M7.fastq	050213M	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1210	104	25.48388166	2.913326789	0.470663871	73	54115	40955	0.756814192	25.72539664	5.59022728	0.950291771	59	51687	0.955132588	0.091666667	0.0	0.0010902707197634667	0.10302134343527672	0.0	0.0	0.011327727986695001	0.0	0.0	0.0	0.002309895592719209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036052850411161415	0.001016354060796452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8439619329206319	0.0	0.0	0.0	0.0	0.0012196248729557423	0.0	0.0
071514M_17	BBB	BBB	10	071514M.17	439	63	14	14_	14_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	8/25/2016	5/31/2016	August	na	0	0.093	FALSE	071514M17.fastq	071514M	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	686	772	86	52.22441209	6.470960451	0.832300666	219	49118	23077	0.469827762	56.11687517	6.392945919	0.832471188	205	25318	0.515452584	0.113666667	0.0	0.0	0.034895557636711594	0.0	0.0	0.06747017386701415	0.0	0.0	0.0022598640009772386	0.02001302984649212	0.0	0.0006107740543181726	0.0	0.0	0.0	0.0	0.0	0.1414349118449448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005496966488863553	0.001465857730363614	0.7297324809642087	0.0	0.0	0.0	0.0001221548108636345	0.0014454985952196751	0.0	0.0
071514M_18	BBB	BBB	10	071514M.18	439	63	14	14_	14_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	8/25/2016	5/31/2016	August	na	0	0.157	FALSE	071514M18.fastq	071514M	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	686	772	86	22.50023284	2.689257024	0.449913181	63	51360	48220	0.938862928	17.41230791	5.077502862	0.954072053	40	48301	0.940440031	0.113666667	0.0	0.0	0.015985202492211838	0.0	0.0	0.005743769470404984	0.0	0.0	0.0	0.0013629283489096573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054205607476635505	0.002803738317757009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9115654205607475	0.0	0.0	0.0	0.0	0.008333333333333333	0.0	0.0
071514M_5	BBB	BBB	10	071514M.5	439	63	14	14_	14_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	9/8/2016	5/31/2016	September	na	0	0.091	FALSE	071514M5.fastq	071514M	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	686	786	100	31.89990134	3.262757428	0.501361461	91	42381	37814	0.892239447	33.12798776	5.278938824	0.81518779	89	37876	0.893702367	0.113666667	0.0	0.0	0.08260777235081757	0.0	0.0	0.0033269625539746584	0.0	0.0	0.00023595479106203253	0.0015573016210094145	0.0006842688940798944	0.0	0.0	0.0	0.000188763832849626	0.0	0.0	0.07029093225737948	0.002076402161345886	0.00011797739553101626	0.0	0.0	0.0	0.0	0.0	0.0	0.00028314574927443904	0.0	0.8206743587928549	0.0	0.0	0.0	0.0	0.017956159599820675	0.0	0.0
081714M_2	BBB	BBB	11	081714M.2	472	68	15	15_	15_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/21/2016	A	April	na	0	0.782	FALSE	081714M2.fastq	081714M	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	613	#VALUE!	27.44190312	3.669489609	0.590952117	74	47822	46754	0.977667182	NA	NA	NA	NA	47004	0.982894902	0.702333333	0.0	0.0	0.029045209317887167	0.0	0.0	0.014512149220024256	0.0	0.0	0.0	0.0003345740454184267	0.0009200786249006734	0.0	0.0	0.0	0.0009828112584166283	0.0	0.0	0.1660532809167329	0.01191920036803145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.182175567730333e-05	0.0	0.7140646564342776	0.0	0.00012546526703191	0.0	0.0	0.06200075279160219	0.0	0.0
081714M_7	BBB	BBB	11	081714M.7	472	68	15	15_	15_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	na	0	0.485	FALSE	081714M7.fastq	081714M	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	33.9512395	4.258116734	0.634191395	105	51179	47779	0.933566502	68.65796355	6.951812017	0.926927316	181	49139	0.960139901	0.702333333	0.0	0.0006838742452959221	0.045174778717833486	0.0	0.0	0.0053537583774595065	0.0	9.76963207565603e-05	0.0004689423396314895	0.007815705660524825	0.0007034135094472342	0.0	0.0	0.0	0.0002735496981183689	0.0	0.0	0.2653432071748177	0.002618261396275816	0.0002540104339670568	0.0	0.0	0.0	0.0	9.76963207565603e-05	0.0	0.0003907852830262412	0.00037124601887492917	0.6591766154086636	0.0	0.0	0.0	0.0	0.011176459094550499	0.0	0.0
081714M_8	BBB	BBB	11	081714M.8	472	68	15	15_	15_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	na	0	0.84	FALSE	081714M8.fastq	081714M	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	33.47273643	4.091091911	0.624156908	94	48586	46821	0.963672663	56.80011906	6.072166773	0.876121324	122	47124	0.969909027	0.702333333	0.0	0.00016465648540731897	0.018997242003869427	0.0	0.0	0.018400362244267894	0.0	0.0	0.0	0.004713291894784506	0.00016465648540731897	0.0	0.0	0.0	0.0007615362450088504	0.0	0.0	0.15064010208702097	0.006874408265755568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004116412135182974	0.7523360638867164	0.0	6.174618202774462e-05	0.0	0.0	0.04624789033878072	0.0001440744247314041	8.232824270365949e-05
091714M_11	BBB	BBB	12	091714M.11	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Medium	5/3/2016	A	May	na	0	0.093	FALSE	091714M11.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	594	#VALUE!	27.61253629	3.773416558	0.58873247	85	44926	42485	0.945666207	40.09795321	4.271459511	0.67002872	83	42705	0.950563148	0.093	0.0	0.0	0.053465699149712866	0.0	0.0	0.016961225125762366	0.0	0.0	0.0	0.0016026354449539242	0.0006009882918577216	0.0	0.0	0.0	0.0011352001068423631	0.0	0.0	0.18866580599207583	0.009215153808485066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013355295374616036	0.6670079686595731	0.0	0.0	0.0	0.0	0.06114499399011708	6.677647687308018e-05	0.0
091714M_12	BBB	BBB	12	091714M.12	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Low	5/3/2016	A	May	na	0	0.074	FALSE	091714M12.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	594	#VALUE!	29.1501662	3.455226787	0.55135543	77	42814	41831	0.97704022	NA	NA	NA	NA	42097	0.983253141	0.093	0.0	9.342738356612322e-05	0.030574111272013826	0.0	0.0	0.013383472695847158	0.0	0.0	0.00011678422945765403	0.0003737095342644929	0.0005138506096136777	0.0	0.0	0.0	0.0014948381370579718	0.0	0.0	0.1738450039706638	0.008174896062035782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7198112766851968	0.0	0.0	0.0	0.0	0.051618629420283085	0.0	0.0
091714M_4	BBB	BBB	12	091714M.4	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Medium	4/21/2016	A	April	high	2	0.112	FALSE	091714M4.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	582	#VALUE!	27.47859067	3.622476041	0.56669214	84	51357	32689	0.636505248	22.15719175	5.483371729	0.936051471	58	48733	0.948906673	0.093	0.0	0.00033101621979476995	0.06686527639854355	0.0	0.0	0.002394999707926865	0.0	0.0	0.0	0.014097396654789025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04638121385594954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005841462702260646	0.8681971298946591	0.0	0.0	0.0	0.0	0.0011488209981112604	0.0	0.0
071513M_1	BBB	BBB	2	071513M.1	74	11	2	2_	2_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	9/8/2016	5/12/2016	September	na	0	0.169	FALSE	071513M1.fastq	071513M	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1151	119	28.84712559	3.859727156	0.610530063	80	52135	44039	0.844710847	35.83131931	5.93890345	0.895849144	99	49938	0.957859403	0.155	0.0	0.0	0.017473865925002396	0.0	0.0	0.008976695118442506	0.0	0.0	0.00021099069722834948	0.0030305936510981106	0.0	0.0	0.0	0.0	0.001074134458617052	0.0	0.0	0.21419391963172527	0.004028004219813945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7399060132348709	0.0	0.0	0.0	0.0	0.011105783063201305	0.0	0.0
071513M_7	BBB	BBB	2	071513M.7	74	11	2	2_	2_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/16/2016	5/12/2016	May	low	1	0.151	FALSE	071513M7.fastq	071513M	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1036	4	34.7398345	4.12614274	0.617085533	103	50328	42592	0.846288348	67.88179958	6.15796388	0.834973689	166	47525	0.944305357	0.155	0.0	0.0013908758543951676	0.025751072961373394	0.0	0.0	0.012259577173740266	0.0	0.00013908758543951678	7.947862025115244e-05	0.022095056429820376	0.000357653791130186	0.0	0.0	0.0	0.00023843586075345734	0.00011921793037672866	0.0	0.21063821332061655	0.005027022730885392	0.0002384358607534573	0.0	0.0	0.0	0.0	0.0	0.0	0.00031791448100460976	0.0006954379271975838	0.6969082816722318	0.0	0.0	0.0	0.0	0.023505801939278335	0.0002384358607534573	0.0
071513M_9	BBB	BBB	2	071513M.9	74	11	2	2_	2_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/16/2016	5/12/2016	May	low	1	0.145	FALSE	071513M9.fastq	071513M	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1036	4	34.36594353	4.227661836	0.629655532	105	53352	37802	0.708539511	46.79583353	6.546642884	0.938280097	126	50864	0.953366322	0.155	0.0	0.00026240815714499927	0.011639676113360323	0.0	0.0	0.009221772379667117	0.0	7.49737591842855e-05	0.0008247113510271404	0.003186384765332134	0.00046858599490178437	0.0	0.0	0.0	0.0006747638326585695	0.0	0.0	0.17245838956365278	0.0023241865347128506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.790579547158495	0.0	0.0	0.0	0.0	0.008284600389863547	0.0	0.0
090413M_1	BBB	BBB	3	090413M.1	125	18	4	4_	4_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	High	6/16/2016	6/13/2016	June	na	0	0.264	FALSE	090413M1.fastq	090413M	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	1013	1016	3	31.17281317	3.68402	0.574784724	85	45265	42785	0.945211532	40.04885133	6.049031897	0.899093849	106	43739	0.966287419	0.215333333	0.0	0.0	0.014934275930630727	0.0	0.0	0.005589307411907655	0.0	0.0	0.00028719761405059097	0.010957693582237932	0.00022092124157737766	0.0	0.0	0.0	0.0005743952281011819	0.0	0.0	0.2064067160057441	0.0035347398652380425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7428255826797746	0.0	0.0	0.0	0.0	0.014669170440737877	0.0	0.0
090413M_2	BBB	BBB	3	090413M.2	125	18	4	4_	4_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	High	6/16/2016	6/13/2016	June	na	0	0.212	FALSE	090413M2.fastq	090413M	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	1013	1016	3	30.60333409	3.884075004	0.595391755	92	48246	45156	0.93595324	45.51925935	5.604863322	0.81580288	117	46021	0.953882187	0.215333333	0.0	0.0	0.011068275090162914	0.0	0.0	0.01728640716328815	0.0	0.0	0.0	0.03724661111802015	0.000373087924387514	0.0	0.0	0.0	0.0012436264146250468	0.0	0.0	0.20447290967126827	0.009866102889358703	0.00016581685528333954	0.0	0.0	0.0	0.0	0.0	0.0	6.218132073125233e-05	0.0	0.6562823861045477	0.0	0.0	0.0	0.0	0.061849687020685655	8.290842764166977e-05	0.0
090413M_3	BBB	BBB	3	090413M.3	125	18	4	4_	4_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	Medium	6/16/2016	6/13/2016	June	na	0	0.17	FALSE	090413M3.fastq	090413M	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	1013	1016	3	34.34034917	3.797477051	0.582117113	92	49915	44894	0.899408995	56.85487896	6.348811385	0.908441527	127	48330	0.968246018	0.215333333	4.006811579685465e-05	0.0005409195632575378	0.025022538315135727	0.0	0.0	0.010157267354502657	0.0	0.00010017028949213663	0.0002804768105779826	0.010698186917760194	0.0	0.0	0.0001602724631874186	0.0	0.0009215666633276571	0.0	8.01362315937093e-05	0.21859160572974054	0.007011920264449565	0.0001602724631874186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007011920264449565	0.6986076329760585	0.0	0.00012020434739056396	0.0	0.0	0.026024241210057097	0.0007813282580386658	0.0
021715M_2	BBB	BBB	15	021715M.2	656	94	21	21_	21_mitigated	1	mitigated	mitigated_end	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Medium	5/25/2016	5/12/2016	May	na	0	0.157	FALSE	021715M2.fastq	021715M	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	463	13	22.83243439	4.388341177	0.660511163	100	32365	11130	0.343890005	26.05136599	5.098493346	0.770781102	98	19978	0.617271744	0.105333333	0.0	0.0	0.05549204387455584	0.0	0.0	0.0011432102579947473	0.0	0.0	0.0	0.003058859879499459	0.0011123126834543487	0.0	0.0	0.0	0.0	0.0	0.0	0.4878727019928935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012359029816159432	0.0	0.45119728101344003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
021715M_5	BBB	BBB	15	021715M.5	656	94	21	21_	21_mitigated	1	mitigated	mitigated_end	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Medium	8/23/2016	5/12/2016	August	na	0	0.103	FALSE	021715M5.fastq	021715M	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	553	103	22.74511321	3.81953215	0.621087677	71	48994	45200	0.922561946	13.39618814	5.105456098	0.959324517	40	45217	0.922908928	0.105333333	0.0	0.0	0.06425276564477284	0.0	0.0	0.003796383230599665	0.0	0.0	0.0	0.0028370820916846957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08427562558680655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8388169979997546	0.0	0.0	0.0	0.0	0.006021145446381189	0.0	0.0
021715M_6	BBB	BBB	15	021715M.6	656	94	21	21_	21_mitigated	1	mitigated	mitigated_end	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Low	7/25/2016	5/12/2016	July	na	0	0.056	FALSE	021715M6.fastq	021715M	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	524	74	18.46375402	3.843158825	0.6588773	57	45117	39172	0.868231487	11.83371896	4.293920611	0.93652251500000006	24	39172	0.868231487	0.105333333	0.0	0.0	0.0517099984484784	0.0	0.0026597513132522108	0.0	0.0	0.0	0.0	0.022652215351197998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11002504599153312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8079216259946361	0.0	0.0	0.0	0.0	0.005031362900902099	0.0	0.0
